Fpeak,Fsoft,Fhard,Dflare,Hratio,flare_class,source
-3.823909,-3.946928,-3.682334,2880.0,1.836903,X,NASA_DONKI
-4.21467,-4.332504,-4.238734,960.0,1.150426,M,NASA_DONKI
-4.958607,-5.002544,-4.813138,540.0,1.358515,M,NASA_DONKI
-4.823909,-4.999186,-5.043808,1500.0,0.915208,M,NASA_DONKI
-4.958607,-5.192151,-4.997053,900.0,1.581482,M,NASA_DONKI
-4.69897,-4.886352,-4.670927,660.0,1.519884,M,NASA_DONKI
-3.677781,-3.80326,-3.623861,1740.0,1.430345,X,NASA_DONKI
-5.244125,-5.385469,-5.199576,2940.0,1.607705,C,NASA_DONKI
-4.30103,-4.458012,-4.307069,1140.0,1.421246,M,NASA_DONKI
-4.356547,-4.533206,-4.113458,960.0,2.600299,M,NASA_DONKI
-4.236572,-4.530349,-4.003163,1200.0,3.690233,M,NASA_DONKI
-4.920819,-4.97772,-4.686797,600.0,1.936372,M,NASA_DONKI
-3.638272,-3.73926,-3.667487,600.0,1.15971,X,NASA_DONKI
-5.283997,-5.503869,-5.206864,1680.0,1.988789,C,NASA_DONKI
-5.0,-5.142256,-5.084162,2700.0,1.237457,M,NASA_DONKI
-4.823909,-4.912266,-4.64627,600.0,1.937408,M,NASA_DONKI
-4.537602,-4.828022,-4.344966,1320.0,3.079659,M,NASA_DONKI
-4.853872,-5.061355,-4.755755,1680.0,2.037199,M,NASA_DONKI
-4.0,-4.108216,-3.891065,1620.0,1.592107,X,NASA_DONKI
-4.173925,-4.168298,-4.063952,1440.0,1.32684,M,NASA_DONKI
-5.0,-5.120228,-4.812942,1260.0,1.968031,M,NASA_DONKI
-4.79588,-4.99251,-4.743581,840.0,1.616041,M,NASA_DONKI
-4.769551,-5.002725,-4.658919,1080.0,2.2916,M,NASA_DONKI
-5.874299,-5.94914,-6.752413,1080.0,0.132399,C,NOAA_GOES
-4.49485,-4.499701,-4.44751,660.0,1.106453,M,NASA_DONKI
-5.886057,-6.049997,-5.871755,1800.0,1.514762,C,NASA_DONKI
-4.744727,-4.884585,-4.506835,2640.0,2.411311,M,NASA_DONKI
-5.387216,-5.567741,-5.161505,660.0,2.733739,C,NASA_DONKI
-5.0,-5.234131,-5.045358,720.0,1.644294,M,NASA_DONKI
-4.721246,-4.743455,-4.89318,1140.0,0.783676,M,NASA_DONKI
-4.920819,-5.06393,-4.827773,1800.0,1.689608,M,NASA_DONKI
-4.346787,-4.434431,-4.144061,1140.0,1.921907,M,NASA_DONKI
-4.657577,-4.763442,-4.505158,1140.0,1.852401,M,NASA_DONKI
-4.823909,-4.888339,-4.984568,540.0,0.754171,M,NASA_DONKI
-4.275724,-4.461769,-3.937994,780.0,3.638189,M,NASA_DONKI
-5.130768,-5.422259,-5.11692,1380.0,2.004887,C,NASA_DONKI
-4.677781,-4.666088,-4.385708,1140.0,1.753626,M,NASA_DONKI
-4.508638,-4.666525,-4.523172,1020.0,1.396629,M,NASA_DONKI
-5.004365,-5.070995,-4.713847,480.0,2.358188,C,NASA_DONKI
-4.920819,-5.109284,-4.819872,1140.0,1.897521,M,NASA_DONKI
-4.958607,-5.216098,-4.896078,2280.0,1.898271,M,NASA_DONKI
-4.744727,-4.833208,-4.578597,1860.0,1.71879,M,NASA_DONKI
-5.585027,-5.795412,-5.444155,4080.0,2.099115,C,NASA_DONKI
-4.267606,-4.419888,-4.109939,1500.0,2.241073,M,NASA_DONKI
-5.0,-5.242482,-4.798215,3240.0,2.938977,M,NASA_DONKI
-4.744727,-4.880004,-4.711345,840.0,1.394596,M,NASA_DONKI
-4.886057,-4.865042,-4.642293,600.0,1.729849,M,NASA_DONKI
-4.79588,-4.931613,-4.670926,1800.0,1.861463,M,NASA_DONKI
-4.69897,-4.897282,-4.725693,1080.0,1.528677,M,NASA_DONKI
-4.958607,-5.289593,-4.861501,1020.0,2.795513,M,NASA_DONKI
-5.05061,-5.199955,-5.040171,4080.0,1.521344,C,NASA_DONKI
-4.769551,-4.979986,-4.703493,780.0,2.060539,M,NASA_DONKI
-4.920819,-5.069072,-4.989415,1680.0,1.162398,M,NASA_DONKI
-4.79588,-4.897701,-4.563284,660.0,2.264902,M,NASA_DONKI
-5.0,-5.104782,-4.810369,1200.0,1.909762,M,NASA_DONKI
-4.958607,-5.100411,-4.880379,2100.0,1.610187,M,NASA_DONKI
-4.585027,-4.800496,-4.620177,1680.0,1.520309,M,NASA_DONKI
-4.958607,-5.083423,-5.015847,840.0,1.171451,M,NASA_DONKI
-4.920819,-5.141168,-4.83901,1980.0,2.090889,M,NASA_DONKI
-4.853872,-4.955419,-4.75093,660.0,1.86637,M,NASA_DONKI
-4.920819,-4.98386,-4.738169,540.0,1.891016,M,NASA_DONKI
-4.920819,-4.940077,-4.712208,1440.0,1.683572,M,NASA_DONKI
-4.823909,-4.964115,-4.725754,840.0,1.708289,M,NASA_DONKI
-4.522879,-4.571437,-4.284695,540.0,1.88323,M,NASA_DONKI
-4.79588,-4.824378,-4.913951,960.0,0.82006,M,NASA_DONKI
-5.810027,-5.957353,-6.677113,1860.0,0.135804,C,NOAA_GOES
-4.886057,-5.153996,-4.866618,900.0,2.042901,M,NASA_DONKI
-3.30103,-3.435758,-3.314723,1860.0,1.411345,X,NASA_DONKI
-4.744727,-4.990735,-4.723555,1200.0,1.9337,M,NASA_DONKI
-3.721246,-3.927796,-3.702054,1200.0,1.714515,X,NASA_DONKI
-5.29243,-5.464793,-5.162722,2880.0,2.094038,C,NASA_DONKI
-5.060481,-5.188625,-5.046173,3360.0,1.401678,C,NASA_DONKI
-4.318759,-4.55193,-4.334465,1020.0,1.715199,M,NASA_DONKI
-4.823909,-5.007635,-4.849323,1740.0,1.354404,M,NASA_DONKI
-4.886057,-5.149402,-4.704592,1740.0,2.756111,M,NASA_DONKI
-4.920819,-5.141754,-4.820288,3300.0,1.921057,M,NASA_DONKI
-4.769551,-4.767451,-4.702452,660.0,1.069283,M,NASA_DONKI
-4.958607,-5.111284,-4.822597,720.0,1.74326,M,NASA_DONKI
-4.853872,-5.049258,-4.865765,600.0,1.684939,M,NASA_DONKI
-4.346787,-4.555937,-4.406311,2340.0,1.409788,M,NASA_DONKI
-4.958607,-5.120934,-4.767435,780.0,2.119138,M,NASA_DONKI
-4.481486,-4.681291,-4.463163,1560.0,1.588608,M,NASA_DONKI
-4.823909,-4.890035,-4.967164,1200.0,0.926848,M,NASA_DONKI
-4.958607,-5.155234,-4.937925,1560.0,1.661446,M,NASA_DONKI
-3.568636,-3.784994,-3.63743,1620.0,1.3686,X,NASA_DONKI
-4.251812,-4.414539,-4.190433,720.0,1.672014,M,NASA_DONKI
-5.0,-5.161637,-4.788101,1380.0,2.304322,M,NASA_DONKI
-5.0,-5.358687,-4.971887,1140.0,2.455031,M,NASA_DONKI
-5.283997,-5.561881,-4.92557,3300.0,4.329196,C,NASA_DONKI
-4.853872,-4.994394,-4.858828,780.0,1.348694,M,NASA_DONKI
-4.958607,-5.135364,-4.813754,840.0,2.227363,M,NASA_DONKI
-4.721246,-4.857902,-4.666204,1020.0,1.609446,M,NASA_DONKI
-4.823909,-4.864647,-4.643054,1260.0,1.697058,M,NASA_DONKI
-4.537602,-4.660301,-4.387698,2100.0,1.788059,M,NASA_DONKI
-5.0,-5.065806,-4.989797,1440.0,1.186414,M,NASA_DONKI
-5.0,-5.159893,-4.751897,480.0,2.570173,M,NASA_DONKI
-4.853872,-5.011248,-4.67517,1020.0,2.296342,M,NASA_DONKI
-4.657577,-4.780438,-4.515164,1380.0,1.811109,M,NASA_DONKI
-4.958607,-5.112094,-4.971666,1200.0,1.433622,M,NASA_DONKI
-5.0,-5.100305,-5.023332,900.0,1.135929,M,NASA_DONKI
-4.920819,-4.926812,-4.706606,600.0,1.720281,M,NASA_DONKI
-4.721246,-4.910017,-4.624227,2220.0,1.746072,M,NASA_DONKI
-5.443697,-5.666451,-5.276948,4380.0,2.445369,C,NASA_DONKI
-5.0,-5.173874,-4.787678,660.0,2.370614,M,NASA_DONKI
-4.619789,-4.852756,-4.414457,480.0,2.540517,M,NASA_DONKI
-4.958607,-5.111898,-4.963514,1920.0,1.233064,M,NASA_DONKI
-4.420216,-4.500587,-4.366556,3480.0,1.361309,M,NASA_DONKI
-4.318759,-4.480536,-4.364026,2100.0,1.188587,M,NASA_DONKI
-5.0,-5.380737,-4.900268,14700.0,3.026468,M,NASA_DONKI
-4.920819,-5.046738,-4.742891,1320.0,1.862685,M,NASA_DONKI
-4.327902,-4.558058,-4.075399,1860.0,3.117419,M,NASA_DONKI
-5.0,-5.125839,-5.021175,900.0,1.317468,M,NASA_DONKI
-4.585027,-4.682739,-4.39807,1320.0,2.048292,M,NASA_DONKI
-4.920819,-5.048925,-4.73525,1260.0,2.110409,M,NASA_DONKI
-3.958607,-4.158651,-3.896295,300.0,1.884758,X,NASA_DONKI
-3.958607,-4.052433,-3.955127,1320.0,1.261284,X,NASA_DONKI
-5.09691,-5.127888,-5.117867,1140.0,0.953217,C,NASA_DONKI
-4.886057,-5.011539,-5.051193,1380.0,0.888651,M,NASA_DONKI
-4.065502,-4.159961,-4.15051,1440.0,0.970217,M,NASA_DONKI
-4.823909,-4.895476,-4.639704,960.0,2.080364,M,NASA_DONKI
-5.552842,-5.784393,-5.408336,9360.0,2.328811,C,NASA_DONKI
-5.0,-5.111272,-4.611455,420.0,3.011381,M,NASA_DONKI
-4.017729,-4.017211,-3.747018,1320.0,1.903726,M,NASA_DONKI
-4.79588,-4.86632,-4.753631,1680.0,1.366062,M,NASA_DONKI
-4.920819,-4.992497,-4.899546,900.0,1.201476,M,NASA_DONKI
-4.920819,-5.166913,-4.861277,420.0,2.088984,M,NASA_DONKI
-5.0,-5.213153,-5.048872,1260.0,1.536764,M,NASA_DONKI
-4.886057,-4.918437,-4.927666,720.0,0.9698,M,NASA_DONKI
-4.79588,-4.803499,-4.707252,3840.0,1.215868,M,NASA_DONKI
-5.638272,-5.846792,-5.308472,1680.0,3.777497,C,NASA_DONKI
-4.522879,-4.583615,-4.562741,1140.0,1.084997,M,NASA_DONKI
-4.481486,-4.784447,-4.490543,2220.0,2.078082,M,NASA_DONKI
-4.958607,-5.127677,-4.90872,720.0,1.730653,M,NASA_DONKI
-5.113509,-5.092244,-5.160648,660.0,0.791114,C,NASA_DONKI
-5.187087,-5.265577,-4.984272,780.0,1.873248,C,NASA_DONKI
-5.0,-5.134761,-4.81525,840.0,2.018253,M,NASA_DONKI
-4.920819,-4.912764,-4.749904,1500.0,1.486678,M,NASA_DONKI
-4.79588,-4.989454,-4.704251,1440.0,2.005306,M,NASA_DONKI
-5.0,-5.30175,-4.816931,960.0,3.225817,M,NASA_DONKI
-5.05061,-5.182084,-4.843838,840.0,2.106772,C,NASA_DONKI
-5.0,-5.044774,-5.02601,2040.0,0.976313,M,NASA_DONKI
-5.619789,-5.770819,-5.427062,6360.0,2.081927,C,NASA_DONKI
-4.886057,-5.038904,-4.837578,480.0,1.495279,M,NASA_DONKI
-4.958607,-5.131794,-4.829314,300.0,1.946221,M,NASA_DONKI
-4.886057,-4.966783,-4.909511,1380.0,1.031976,M,NASA_DONKI
-5.309804,-5.367289,-4.972765,3480.0,2.512249,C,NASA_DONKI
-4.958607,-5.07385,-4.671923,780.0,2.440968,M,NASA_DONKI
-4.619789,-4.746649,-4.568844,4800.0,1.438281,M,NASA_DONKI
-4.79588,-4.840296,-4.559618,600.0,2.102032,M,NASA_DONKI
-4.958607,-5.032658,-4.814053,900.0,1.684439,M,NASA_DONKI
-4.886057,-4.901304,-4.835099,4260.0,1.169066,M,NASA_DONKI
-4.327902,-4.434864,-4.549796,2460.0,0.760312,M,NASA_DONKI
-5.769551,-5.987407,-5.606101,1320.0,2.430988,C,NASA_DONKI
-4.920819,-5.031746,-4.699043,1080.0,2.350942,M,NASA_DONKI
-4.79588,-4.938484,-4.757925,540.0,1.383209,M,NASA_DONKI
-4.920819,-5.18835,-4.760648,1620.0,2.63172,M,NASA_DONKI
-4.431798,-4.683249,-4.151363,5160.0,3.412142,M,NASA_DONKI
-4.920819,-5.038311,-4.932192,2160.0,1.290817,M,NASA_DONKI
-4.958607,-5.078977,-4.584719,1440.0,3.214007,M,NASA_DONKI
-4.0,-4.221202,-3.973782,7320.0,1.832841,X,NASA_DONKI
-4.886057,-5.125965,-4.941982,1140.0,1.749769,M,NASA_DONKI
-4.0,-4.206589,-3.965746,1500.0,1.848695,X,NASA_DONKI
-4.823909,-5.052787,-4.45813,17460.0,3.964737,M,NASA_DONKI
-5.0,-5.163096,-4.906828,480.0,1.760165,M,NASA_DONKI
-5.21467,-5.39623,-5.026603,2160.0,2.460289,C,NASA_DONKI
-5.431798,-5.506492,-5.387881,480.0,1.487785,C,NASA_DONKI
-5.0,-5.108724,-4.93995,900.0,1.474487,M,NASA_DONKI
-5.0,-5.141609,-5.021702,1020.0,1.386489,M,NASA_DONKI
-4.769551,-4.828335,-4.717077,1200.0,1.229923,M,NASA_DONKI
-4.958607,-5.161596,-4.880264,600.0,1.996217,M,NASA_DONKI
-4.376751,-4.516198,-4.283348,2940.0,1.697868,M,NASA_DONKI
-4.853872,-4.979933,-4.461703,840.0,3.228009,M,NASA_DONKI
-5.154902,-5.267279,-4.95795,2580.0,1.937256,C,NASA_DONKI
-4.568636,-4.706946,-4.677806,2820.0,1.05906,M,NASA_DONKI
-4.39794,-4.603104,-4.52895,1860.0,1.129473,M,NASA_DONKI
-4.568636,-4.770907,-4.376074,720.0,2.42299,M,NASA_DONKI
-4.065502,-4.234662,-4.016317,1260.0,1.64811,M,NASA_DONKI
-5.244125,-5.404273,-5.260113,1200.0,1.386916,C,NASA_DONKI
-5.481486,-5.495483,-5.595682,6900.0,0.759545,C,NASA_DONKI
-4.920819,-5.064457,-4.814861,1800.0,1.628328,M,NASA_DONKI
-4.886057,-5.092153,-4.896495,900.0,1.559576,M,NASA_DONKI
-5.455932,-5.519154,-5.449313,3360.0,1.168326,C,NASA_DONKI
-4.958607,-5.043519,-4.724801,2160.0,2.049595,M,NASA_DONKI
-4.568636,-4.862142,-4.56428,420.0,2.013688,M,NASA_DONKI
-5.552842,-5.69568,-5.408608,3480.0,1.789453,C,NASA_DONKI
-3.69897,-3.800148,-3.715685,720.0,1.240586,X,NASA_DONKI
-4.79588,-5.092562,-4.298337,1320.0,5.92643,M,NASA_DONKI
-5.0,-5.178157,-4.934601,1080.0,1.699649,M,NASA_DONKI
-4.886057,-4.951903,-4.528274,6120.0,2.554332,M,NASA_DONKI
-4.920819,-5.107945,-4.817477,16260.0,1.910319,M,NASA_DONKI
-4.356547,-4.574984,-4.265708,4020.0,2.069967,M,NASA_DONKI
-4.958607,-5.110425,-5.016775,2040.0,1.179354,M,NASA_DONKI
-5.89783,-5.923351,-6.733992,1140.0,0.145827,C,NOAA_GOES
-4.721246,-4.789734,-4.655121,960.0,1.483424,M,NASA_DONKI
-4.721246,-4.802229,-4.713329,480.0,1.111287,M,NASA_DONKI
-4.387216,-4.583496,-4.405992,1020.0,1.363757,M,NASA_DONKI
-4.958607,-5.221514,-4.892861,780.0,2.245757,M,NASA_DONKI
-4.356547,-4.378571,-4.447411,720.0,0.901148,M,NASA_DONKI
-4.346787,-4.471966,-4.29402,2400.0,1.473977,M,NASA_DONKI
-4.958607,-5.143427,-4.682637,1740.0,2.83823,M,NASA_DONKI
-5.522879,-5.669047,-5.356222,3960.0,2.143809,C,NASA_DONKI
-4.958607,-5.134541,-4.793753,180.0,2.363933,M,NASA_DONKI
-4.853872,-5.019385,-4.724294,480.0,1.869075,M,NASA_DONKI
-4.886057,-4.828934,-4.63539,2160.0,1.591225,M,NASA_DONKI
-5.0,-5.009799,-4.91957,780.0,1.111643,M,NASA_DONKI
-5.318759,-5.305269,-5.218748,1920.0,1.226711,C,NASA_DONKI
-4.79588,-4.826879,-4.475579,840.0,2.106026,M,NASA_DONKI
-4.886057,-5.0096,-4.687399,960.0,2.148351,M,NASA_DONKI
-4.346787,-4.482524,-4.250822,1500.0,1.658175,M,NASA_DONKI
-5.017729,-5.100422,-4.972276,3360.0,1.247767,C,NASA_DONKI
-4.823909,-5.060937,-4.843589,1260.0,1.780261,M,NASA_DONKI
-4.823909,-4.989765,-4.847342,3000.0,1.442228,M,NASA_DONKI
-4.79588,-4.946667,-4.818745,780.0,1.299039,M,NASA_DONKI
-4.568636,-4.742594,-4.553457,1320.0,1.469175,M,NASA_DONKI
-4.585027,-4.696192,-4.378403,1260.0,2.088692,M,NASA_DONKI
-4.920819,-5.014938,-4.914081,720.0,1.336043,M,NASA_DONKI
-4.69897,-4.808533,-4.563931,540.0,1.665111,M,NASA_DONKI
-5.229148,-5.422934,-4.854611,6840.0,3.981926,C,NASA_DONKI
-4.958607,-5.105436,-4.87476,1920.0,1.683796,M,NASA_DONKI
-5.275724,-5.527806,-5.324971,1200.0,1.582185,C,NASA_DONKI
-4.468521,-4.671589,-4.299608,2520.0,2.362787,M,NASA_DONKI
-4.958607,-4.984174,-4.74006,1200.0,1.809595,M,NASA_DONKI
-4.958607,-5.129349,-4.832443,720.0,1.859437,M,NASA_DONKI
-5.522879,-5.574264,-5.368249,1800.0,1.554365,C,NASA_DONKI
-4.920819,-4.970699,-4.936843,1020.0,1.102197,M,NASA_DONKI
-4.920819,-5.12119,-4.645865,4260.0,3.169639,M,NASA_DONKI
-5.0,-5.106239,-4.800498,1620.0,2.183269,M,NASA_DONKI
-4.920819,-4.97352,-4.894221,3780.0,1.307836,M,NASA_DONKI
-4.619789,-4.629202,-4.706806,1260.0,0.825564,M,NASA_DONKI
-4.552842,-4.659567,-4.532849,1320.0,1.426761,M,NASA_DONKI
-5.187087,-5.334886,-5.066632,360.0,1.907124,C,NASA_DONKI
-4.920819,-5.042653,-5.054329,2400.0,0.987652,M,NASA_DONKI
-4.958607,-5.130258,-4.736339,420.0,2.503995,M,NASA_DONKI
-4.769551,-4.856742,-4.7308,1980.0,1.417722,M,NASA_DONKI
-4.920819,-5.279587,-4.699147,1500.0,3.816685,M,NASA_DONKI
-4.886057,-5.041274,-4.758717,2580.0,2.067079,M,NASA_DONKI
-5.275724,-5.448141,-5.361185,660.0,1.239479,C,NASA_DONKI
-4.823909,-5.035731,-4.698902,840.0,2.35274,M,NASA_DONKI
-5.577854,-5.624711,-6.405893,1680.0,0.14858,C,NOAA_GOES
-4.30103,-4.446732,-4.035272,720.0,2.841669,M,NASA_DONKI
-4.60206,-4.874462,-4.343589,360.0,3.41014,M,NASA_DONKI
-5.366532,-5.429641,-5.235632,2280.0,1.455995,C,NASA_DONKI
-4.508638,-4.758162,-4.270755,540.0,3.099251,M,NASA_DONKI
-3.346787,-3.547178,-3.304542,2040.0,1.796914,X,NASA_DONKI
-4.537602,-4.685345,-4.482936,2700.0,1.66427,M,NASA_DONKI
-5.0,-5.065147,-4.880625,1320.0,1.583492,M,NASA_DONKI
-5.0,-5.329745,-4.842266,960.0,3.294571,M,NASA_DONKI
-4.958607,-5.079846,-4.801823,1320.0,1.89753,M,NASA_DONKI
-5.0,-5.120146,-4.886432,2520.0,1.872904,M,NASA_DONKI
-5.309804,-5.442567,-5.100066,9300.0,2.231854,C,NASA_DONKI
-5.744727,-5.938725,-5.685201,1380.0,1.812465,C,NASA_DONKI
-3.481486,-3.500682,-3.411058,3480.0,1.206135,X,NASA_DONKI
-5.0,-5.238818,-4.909285,420.0,2.353519,M,NASA_DONKI
-4.236572,-4.256622,-4.218064,360.0,1.104804,M,NASA_DONKI
-4.568636,-4.78292,-4.478826,1020.0,1.817019,M,NASA_DONKI
-4.823909,-4.971564,-4.44071,1140.0,3.382123,M,NASA_DONKI
-4.958607,-5.09784,-4.748745,720.0,2.236656,M,NASA_DONKI
-4.886057,-5.074514,-4.857581,1980.0,1.698225,M,NASA_DONKI
-4.853872,-4.900969,-5.092621,5580.0,0.646773,M,NASA_DONKI
-5.508638,-5.609145,-5.537913,14340.0,1.07924,C,NASA_DONKI
-4.568636,-4.828586,-4.456664,480.0,2.28525,M,NASA_DONKI
-4.79588,-4.876195,-4.717827,1620.0,1.489832,M,NASA_DONKI
-5.207608,-5.373003,-5.161829,1080.0,1.719582,C,NASA_DONKI
-5.318759,-5.560994,-5.053505,1140.0,3.549593,C,NASA_DONKI
-4.920819,-4.942049,-4.696335,2640.0,1.771616,M,NASA_DONKI
-4.886057,-5.08677,-5.040645,2940.0,1.168164,M,NASA_DONKI
-3.721246,-3.786945,-3.76089,2280.0,1.068038,X,NASA_DONKI
-3.920819,-4.002872,-3.866306,1200.0,1.401715,X,NASA_DONKI
-3.823909,-3.931649,-3.789224,1620.0,1.379199,X,NASA_DONKI
-4.468521,-4.481223,-4.376002,1620.0,1.349021,M,NASA_DONKI
-4.769551,-4.848755,-4.497632,1140.0,2.122985,M,NASA_DONKI
-4.853872,-4.992055,-4.976443,1920.0,1.071715,M,NASA_DONKI
-4.69897,-4.822947,-4.572095,1260.0,1.839005,M,NASA_DONKI
-5.29243,-5.323526,-5.306168,3120.0,1.167736,C,NASA_DONKI
-4.677781,-4.812387,-4.649817,720.0,1.537768,M,NASA_DONKI
-4.920819,-5.077446,-4.827404,1140.0,1.833757,M,NASA_DONKI
-4.337242,-4.553761,-4.165433,2520.0,2.463585,M,NASA_DONKI
-4.769551,-4.880175,-4.622248,540.0,1.90695,M,NASA_DONKI
-4.638272,-4.83471,-4.476905,960.0,2.353536,M,NASA_DONKI
-5.124939,-5.122022,-5.009833,2100.0,1.362006,C,NASA_DONKI
-4.853872,-5.009555,-4.734134,600.0,1.958522,M,NASA_DONKI
-5.0,-5.072108,-5.037304,1260.0,1.145557,M,NASA_DONKI
-4.958607,-5.169683,-5.045405,1020.0,1.388164,M,NASA_DONKI
-4.537602,-4.761292,-4.432501,720.0,1.981761,M,NASA_DONKI
-3.79588,-3.854188,-3.744582,3540.0,1.361177,X,NASA_DONKI
-4.79588,-5.033304,-4.5959,1500.0,2.617598,M,NASA_DONKI
-4.958607,-5.171143,-4.842211,660.0,2.003413,M,NASA_DONKI
-4.721246,-4.874584,-4.751086,660.0,1.322482,M,NASA_DONKI
-4.886057,-5.013618,-4.604829,1620.0,2.438263,M,NASA_DONKI
-5.0,-5.170599,-4.966552,1260.0,1.703526,M,NASA_DONKI
-5.0,-5.16275,-5.079202,1500.0,1.282822,M,NASA_DONKI
-4.958607,-5.24388,-4.827276,360.0,2.495524,M,NASA_DONKI
-4.920819,-5.165987,-4.965104,1560.0,1.72734,M,NASA_DONKI
-4.958607,-5.134139,-5.063893,720.0,1.23091,M,NASA_DONKI
-5.0,-5.041077,-4.953947,660.0,1.356496,M,NASA_DONKI
-4.920819,-5.064864,-4.849854,1200.0,1.725202,M,NASA_DONKI
-4.744727,-4.810452,-4.740556,1020.0,1.096073,M,NASA_DONKI
-4.537602,-4.669775,-4.347349,1140.0,2.077528,M,NASA_DONKI
-4.173925,-4.270287,-4.023204,2700.0,1.667365,M,NASA_DONKI
-4.920819,-5.219384,-4.921014,1200.0,1.994432,M,NASA_DONKI
-4.886057,-4.988172,-4.840723,780.0,1.418026,M,NASA_DONKI
-5.0,-5.097529,-5.07774,840.0,0.994648,M,NASA_DONKI
-4.769551,-5.065928,-4.771215,1500.0,2.02905,M,NASA_DONKI
-4.769551,-4.935143,-4.594451,4140.0,2.234163,M,NASA_DONKI
-4.552842,-4.753675,-4.504061,780.0,1.692841,M,NASA_DONKI
-4.823909,-4.955155,-4.638257,1080.0,2.149398,M,NASA_DONKI
-3.958607,-4.123706,-3.940548,2040.0,1.509426,X,NASA_DONKI
-4.958607,-5.083871,-4.659789,600.0,2.674893,M,NASA_DONKI
-5.187087,-5.278363,-5.070832,1200.0,1.647287,C,NASA_DONKI
-4.376751,-4.474011,-4.355115,1140.0,1.266757,M,NASA_DONKI
-5.522879,-5.689576,-5.383275,2460.0,1.968484,C,NASA_DONKI
-4.568636,-4.669065,-4.38532,600.0,1.910516,M,NASA_DONKI
-4.677781,-4.89324,-4.405613,2220.0,2.995239,M,NASA_DONKI
-5.337242,-5.44733,-5.203968,1380.0,1.711675,C,NASA_DONKI
-4.251812,-4.433146,-3.955881,1860.0,2.860349,M,NASA_DONKI
-4.657577,-4.838764,-4.595975,540.0,1.851345,M,NASA_DONKI
-4.130768,-4.327068,-3.940108,1440.0,2.241158,M,NASA_DONKI
-4.568636,-4.750625,-4.4941,1440.0,1.742929,M,NASA_DONKI
-5.769551,-5.972834,-5.556914,2040.0,2.680728,C,NASA_DONKI
-4.886057,-5.012386,-4.942281,240.0,1.209408,M,NASA_DONKI
-4.376751,-4.585345,-4.6046,1320.0,0.994548,M,NASA_DONKI
-4.468521,-4.595016,-4.142468,600.0,2.834506,M,NASA_DONKI
-4.886057,-5.012213,-4.699052,1620.0,2.05955,M,NASA_DONKI
-4.30103,-4.548408,-4.28307,2460.0,1.74687,M,NASA_DONKI
-4.920819,-5.137404,-4.777455,2460.0,2.360274,M,NASA_DONKI
-4.508638,-4.66715,-4.291424,720.0,2.330377,M,NASA_DONKI
-4.769551,-4.939019,-4.794527,1620.0,1.525175,M,NASA_DONKI
-4.443697,-4.596728,-4.420262,1740.0,1.444102,M,NASA_DONKI
-4.060481,-4.268435,-3.93538,1020.0,2.036851,M,NASA_DONKI
-5.0,-5.118161,-4.954321,1260.0,1.37921,M,NASA_DONKI
-4.958607,-5.167177,-4.984682,900.0,1.588456,M,NASA_DONKI
-4.823909,-5.130668,-4.792838,1020.0,2.048388,M,NASA_DONKI
-5.154902,-5.376134,-5.113666,1080.0,2.129177,C,NASA_DONKI
-4.677781,-4.831663,-4.801126,2340.0,0.967228,M,NASA_DONKI
-5.619789,-5.791413,-5.640897,1260.0,1.31308,C,NASA_DONKI
-4.408935,-4.323551,-4.118506,8940.0,1.590071,M,NASA_DONKI
-4.49485,-4.569589,-4.522313,1500.0,0.983993,M,NASA_DONKI
-4.236572,-4.419642,-4.297399,900.0,1.280467,M,NASA_DONKI
-4.721246,-4.812746,-4.678943,5580.0,1.339003,M,NASA_DONKI
-5.229148,-5.311905,-5.015337,1320.0,1.973107,C,NASA_DONKI
-3.886057,-4.125796,-3.773269,3360.0,2.199206,X,NASA_DONKI
-4.420216,-4.597879,-4.460823,780.0,1.395594,M,NASA_DONKI
-5.236572,-5.275614,-5.22448,1080.0,1.140938,C,NASA_DONKI
-4.744727,-4.962528,-4.71322,1200.0,1.829183,M,NASA_DONKI
-4.39794,-4.5082,-4.310177,1200.0,1.501407,M,NASA_DONKI
-4.142668,-4.253628,-3.991528,1440.0,1.730144,M,NASA_DONKI
-5.455932,-5.697413,-5.155137,3060.0,3.451407,C,NASA_DONKI
-4.638272,-4.636122,-4.616638,2640.0,1.088697,M,NASA_DONKI
-4.886057,-4.9117,-4.853753,3240.0,1.064911,M,NASA_DONKI
-4.886057,-5.010925,-4.604589,960.0,2.573954,M,NASA_DONKI
-5.167491,-5.180877,-5.258412,1620.0,0.851326,C,NASA_DONKI
-3.920819,-4.048619,-3.919023,5040.0,1.287212,X,NASA_DONKI
-4.677781,-4.93333,-4.477708,2160.0,2.996725,M,NASA_DONKI
-4.853872,-5.165598,-4.809122,1140.0,2.104606,M,NASA_DONKI
-5.0,-5.190033,-4.967722,360.0,1.579817,M,NASA_DONKI
-4.886057,-4.973841,-4.88474,900.0,1.369529,M,NASA_DONKI
-4.823909,-5.034888,-4.906486,780.0,1.223026,M,NASA_DONKI
-5.0,-5.062387,-4.867452,2160.0,1.572243,M,NASA_DONKI
-5.0,-5.152742,-4.975523,1260.0,1.55276,M,NASA_DONKI
-5.283997,-5.349336,-5.088434,1800.0,1.741634,C,NASA_DONKI
-4.130768,-4.272291,-3.991467,1980.0,1.939291,M,NASA_DONKI
-4.769551,-4.832677,-4.529161,1680.0,2.036113,M,NASA_DONKI
